,peak_velocity,start_timestamp,end_x,eye,start_x,start_y,duration,length,end_y,end_timestamp
2520,87,15022289,930.2,L,958.2,554.2,20,0.58,549,15022308
2521,53,15022665,943.5,L,917.8,546,18,0.84,514,15022682
2522,364,15023021,457.4,L,940.6,517.2,47,9.69,526.3,15023067
2523,53,15023248,465.1,L,463.3,527.9,11,0.5,503.5,15023258
2524,540,15023328,1411.9,L,466.4,503.5,67,18.76,458.4,15023394
2525,257,15023928,1192.9,L,1426.8,463.5,40,5.09,560.9,15023967
2526,231,15024259,1046.1,L,1190.7,556,24,2.94,545.1,15024282
2527,199,15024882,903.6,L,1035.8,531.6,25,2.69,531.9,15024906
2528,153,15025406,817.1,L,889.9,528.2,26,1.48,532.3,15025431
2529,260,15025554,1072.5,L,818.8,537.9,41,5.16,543.6,15025594
2530,171,15025826,995,L,1073.7,540.8,30,1.66,520,15025855
2531,52,15026647,998,L,976.9,525.8,9,0.43,525.7,15026655
2532,139,15028607,963.5,L,1006,536.4,29,0.87,537.1,15028635
2533,105,15028834,916.4,L,955.8,537.9,21,0.81,544.2,15028854
2534,44,15029068,940.6,L,927.8,546.1,6,0.26,545.5,15029073
2535,103,15029494,915.3,L,950.5,538.7,23,0.72,536.5,15029516
2536,117,15029755,966.8,L,911.5,527.7,22,1.13,527.1,15029776
2537,419,15029911,467.2,L,960.7,524.6,53,9.98,466.5,15029963
2538,506,15030180,1355.9,L,454.8,478.7,66,17.92,497.8,15030245
2539,150,15030624,1520.3,L,1377.5,502.6,35,2.95,544.1,15030658
2540,270,15031120,1212.1,L,1489.4,540.2,48,5.58,501.2,15031167
2541,288,15031535,962.2,L,1218.9,507.9,41,5.21,506.6,15031575
2542,83,15032686,1002.7,L,958.1,504.5,14,0.92,511.9,15032699
2543,102,15034011,956.3,L,1010.1,494.2,17,1.11,503.1,15034027
2544,132,15035728,919.3,L,970.4,494.1,24,1.21,524.1,15035751
2545,368,15036712,472.5,L,907.7,538.1,44,8.73,533.1,15036755
2546,207,15036948,380.3,L,481,544.7,32,2.01,528.5,15036979
2547,538,15037157,1335.5,L,374.4,542.3,67,19.03,499,15037223
2548,142,15037506,1411.6,L,1364.5,502.8,23,1.1,531.3,15037528
2549,146,15037982,1325.3,L,1411.2,528.7,20,1.72,534.4,15038001
2550,238,15038193,1043,L,1304.2,521.8,48,5.3,499.7,15038240
2551,242,15038361,817.4,L,1047.3,503,40,4.68,498.8,15038400
2552,113,15039114,921.1,L,857.9,515.1,19,1.32,529.4,15039132
2553,156,15039725,959.8,L,926.3,526.4,26,2.37,416.6,15039750
2554,247,15041606,766,L,930.5,414.3,29,3.64,483.4,15041634
2555,226,15042157,949.8,L,757.1,503.7,37,3.93,492.9,15042193
2556,166,15042465,897.7,L,957.5,498.9,25,1.58,547.9,15042489
2557,55,15042856,922.3,L,901.9,558.5,8,0.43,563.6,15042863
2558,54,15043485,917.1,L,927,563.8,18,0.38,548.3,15043502
2559,368,15043669,464,L,912.5,544.7,45,9.09,484.2,15043713
2560,87,15044084,455.7,L,472.5,496.1,21,0.36,503.1,15044104
2561,53,15044519,441.3,L,450.8,515.1,18,0.19,513,15044536
2562,438,15044888,1365.5,L,436.9,505.6,64,18.43,486.3,15044951
2563,159,15045181,1412.4,L,1369.5,491.1,29,1.44,548.1,15045209
2564,1189,15045415,604.4,L,1432.5,544.8,211,16.49,571.1,15045625
2565,990,15045886,1011,L,630.6,559.4,262,7.7,547.8,15046147
2566,82,15047204,986.4,L,1006.3,543.9,22,0.5,529.6,15047225
2567,55,15048247,967.3,L,988.4,504.1,11,0.47,512.8,15048257
2568,142,15049271,921.9,L,991.2,511,24,1.43,522.1,15049294
2569,68,15049846,939.7,L,942.3,541.5,20,0.08,544.7,15049865
2570,405,15050456,476.9,L,923,542.3,53,8.96,531.4,15050508
2571,495,15050769,1405.4,L,476.7,549.9,70,18.45,486.8,15050838
2572,97,15051155,1470.6,L,1438.8,489.9,21,0.63,488.3,15051175
2573,314,15051669,1092.9,L,1451.6,481.7,46,7.2,482.9,15051714
2574,226,15052057,890.1,L,1086.8,501.3,44,4.11,547.2,15052100
2575,155,15052319,1022.8,L,894.6,542.7,35,2.62,533.7,15052353
2576,109,15052960,966.5,L,1018.3,520.8,24,1.08,532.7,15052983
2577,143,15055066,919.9,L,968.2,539,27,0.99,533.5,15055092
2578,61,15055461,945.8,L,918.3,536.9,12,0.57,542.3,15055472
2579,133,15056206,907.2,L,943.5,527.5,29,0.8,542.8,15056234
2580,156,15056349,981.8,L,902.4,544.8,24,1.62,544.9,15056372
2581,179,15056544,899.6,L,971.9,537.6,32,1.48,544.5,15056575
2582,92,15056823,953.5,L,900.8,548.3,19,1.11,562.3,15056841
2583,91,15057129,915.8,L,946.7,550.3,21,0.64,557,15057149
2584,301,15057336,466.7,L,917.9,555.7,50,9.19,478.7,15057385
2585,115,15057549,492.2,L,480.9,499.1,20,1.38,432.6,15057568
2586,504,15057684,1396.4,L,499.1,436.3,66,17.86,444.8,15057749
2587,188,15057972,1342.3,L,1428.2,453.7,23,1.77,475.4,15057994
2588,857,15058416,1315,L,1330.5,494.5,400,1.67,574.8,15058815
2589,859,15058951,858.9,L,862.9,557,193,0.18,564.8,15059143
2590,200,15059694,1036.5,L,897.8,546.7,27,2.83,557,15059720
2591,219,15061003,892.1,L,995.5,541.8,34,2.29,498.1,15061036
2592,93,15062810,883.7,L,907.9,527.6,23,0.49,528.5,15062832
2593,69,15063176,923.9,L,891.3,537.8,14,0.67,543.6,15063189
2594,164,15063599,866.4,L,927.5,543.7,29,1.27,531.4,15063627
2595,213,15063961,710.8,L,851.7,529.1,26,2.87,542.9,15063986
2596,308,15064137,497.5,L,724.3,546.5,30,4.57,522.5,15064166
2597,188,15064350,354.8,L,477.3,530.3,24,2.42,519.8,15064373
2598,539,15064653,1374.4,L,367.9,520.9,62,19.91,463.9,15064714
2599,192,15064934,1463.7,L,1383.3,470.8,33,1.6,472.7,15064966
2600,349,15065439,820.3,L,1463.7,480.3,67,12.9,490.9,15065505
2601,66,15065688,820.9,L,827.5,497.8,21,0.22,506.2,15065708
2602,428,15066281,-43.1,L,824.7,490.5,67,17.35,753.8,15066347
2603,367,15066685,960.8,L,-12.8,750.9,81,19.56,453.9,15066765
2604,502,15067070,1870.8,L,964.6,450,84,19.53,900.5,15067153
2605,178,15067369,1912,L,1875.4,901.6,28,2.24,1016.3,15067396
2606,482,15067617,1145.8,L,1942.9,1004.1,69,18.4,463.4,15067685
2607,339,15068326,841.8,L,1130.4,485.9,44,5.87,482,15068369
2608,125,15068846,901.1,L,848.7,496,22,1.08,502.5,15068867
2609,151,15069846,912.9,L,952.1,507.1,29,1.12,545.5,15069874
2610,44,15070328,934.7,L,919.8,543.4,7,0.3,544.1,15070334
2611,47,15070687,940.8,L,928.3,539.8,17,0.28,534.2,15070703
2612,215,15070974,1232.7,L,929,526.7,45,6.16,520.3,15071018
2613,219,15071182,1370.2,L,1224.6,519.3,25,2.94,534.5,15071206
2614,583,15071375,508.5,L,1376.9,529.7,66,17.33,467.7,15071440
2615,203,15072242,725.7,L,503.3,483.3,42,4.51,516,15072283
2616,84,15073356,768.3,L,726.9,531.8,13,0.84,533.6,15073368
2617,283,15073659,1097.9,L,773.5,524.6,46,6.59,533.8,15073704
2618,130,15074061,1065,L,1105.5,523.8,29,0.89,540,15074089
2619,140,15074407,1021.6,L,1053.9,525.3,30,0.67,518.7,15074436
2620,113,15075034,1036.5,L,1003.8,523.5,24,0.81,546.3,15075057
2621,197,15075604,922.9,L,1032.5,536.9,25,2.26,519.4,15075628
2622,41,15076859,930.1,L,921.6,523.5,14,0.44,543,15076872
2623,360,15077831,508.9,L,914,555.9,54,8.14,547.2,15077884
2624,544,15078078,1394.1,L,496.3,556.2,67,17.88,492.3,15078144
2625,71,15078446,1431,L,1426,508.7,16,0.72,473.8,15078461
2626,602,15078652,468.4,L,1427.1,469.2,64,19,509.3,15078715
2627,159,15079323,599.4,L,472.4,512.5,27,2.53,509.6,15079349
2628,1060,15079483,1150.1,L,632.3,500.8,150,10.58,581.6,15079632
2629,491,15079813,1157,L,1161,576.7,196,0.13,572,15080008
2630,365,15080442,820,L,1204.4,565.7,44,7.8,598.4,15080485
2631,41,15081243,859.3,L,841.2,601.9,18,0.49,586,15081260
2632,142,15081499,959.6,L,864,577,22,1.95,568.1,15081520
2633,146,15082087,902.4,L,985.6,535.1,21,1.71,524.8,15082107
2634,121,15082389,856.4,L,916.8,514.9,24,1.24,523.9,15082412
2635,111,15082926,919.6,L,864.1,504.3,20,1.14,510.3,15082945
2636,46,15083285,820.3,L,816.6,496.2,5,0.08,496.2,15083289
2637,191,15083560,905.7,L,811.1,506.5,25,2.06,541.5,15083584
2638,105,15084058,881.6,L,924.8,541.1,23,0.92,553.7,15084080
2639,182,15084444,993.3,L,883.9,556.2,23,2.22,559.3,15084466
2640,226,15084643,919.5,L,1009.3,553.4,34,1.88,532.4,15084676
2641,458,15084777,425.8,L,908,543.7,55,9.78,466.7,15084831
2642,527,15085038,1329.1,L,421,472.6,67,18.04,484.8,15085104
2643,284,15087536,1019.6,L,1305.5,496,53,5.78,493,15087588
2644,817,15087925,942.9,L,1015.9,529.1,148,1.7,489.2,15088072
2645,685,15088261,1037,L,944.2,486.9,157,1.89,489,15088417
2646,160,15088957,985.3,L,1040.4,500.6,31,1.15,488.3,15088987
2647,108,15089775,1010.9,L,959.1,494,21,1.08,504.5,15089795
2648,122,15090294,934.7,L,998.2,501.1,23,1.29,502.7,15090316
2649,181,15090463,895.1,L,952.9,502.8,30,1.34,533.5,15090492
2650,379,15091624,511,L,906.2,551.9,52,8.01,502.8,15091675
2651,538,15091861,1382.9,L,494.7,507,65,17.69,468.5,15091925
2652,204,15092194,1321.1,L,1404,482.1,30,1.66,481.9,15092223
2653,717,15093675,915.7,L,1261.6,485.8,224,7.04,456.4,15093898
2654,576,15094085,1045.6,L,910.8,482.6,206,2.78,502.3,15094290
2655,1130,15094558,1025.1,L,1043.4,519.5,150,0.73,489,15094707
2656,768,15095013,1089.6,L,1023.9,493.8,178,1.34,495.5,15095190
2657,53,15095815,1070.4,L,1052.1,470.3,15,0.63,495,15095829
2658,661,15095921,1040.4,L,1071.8,508.9,140,0.88,479.5,15096060
2659,262,15096313,912.3,L,1036.9,474.1,32,2.61,503.3,15096344
2660,222,15097296,900.2,L,989.4,497.5,32,1.98,536.1,15097327
2661,474,15097462,920,L,905.4,566.4,104,0.59,591,15097565
2662,74,15097960,937.9,L,938.6,546.2,24,0.03,547.4,15097983
2663,102,15098224,911.9,L,937.1,551.4,26,0.54,543.4,15098249
2664,370,15098840,541.4,L,907.3,554.1,39,7.37,533.8,15098878
2665,234,15099059,381.8,L,536.3,539.8,28,3.06,528.6,15099086
2666,497,15099828,1214.4,L,382,555.2,66,16.65,463.5,15099893
2667,290,15100499,927.5,L,1261.7,475,47,6.87,532.1,15100545
2668,224,15100859,759.8,L,931.5,522.6,41,3.54,553.7,15100899
2669,235,15101966,952,L,778.5,559.1,26,3.52,563.5,15101991
2670,118,15103003,954.1,L,978.1,536.2,30,0.51,528.7,15103032
2671,76,15103842,966.9,L,939.2,549.5,18,0.59,557.1,15103859
2672,98,15104488,1005.7,L,1022.8,532.7,26,0.36,529.2,15104513
2673,215,15104672,906.2,L,992.2,533.5,33,1.77,546.6,15104704
2674,336,15105722,515.4,L,898.1,540,44,7.83,472.5,15105765
2675,501,15106004,1313.6,L,523.6,473.8,67,15.8,454.6,15106070
2676,366,15107033,868.7,L,1324.3,461.5,52,9.22,459,15107084
2677,127,15111438,886.5,L,879.5,489.2,22,1.41,557.4,15111459
2678,250,15112534,1281.2,L,915.8,559.2,48,7.53,489.8,15112581
2679,185,15112793,1426.6,L,1291.3,497.2,26,2.78,529,15112818
2680,528,15113087,488.9,L,1454.3,527,72,19.1,535.2,15113158
2681,479,15113521,1370.6,L,492.3,535,59,17.47,505.2,15113579
2682,319,15114157,978.2,L,1357.5,514.9,47,7.65,523.4,15114203
2683,159,15114848,909.7,L,969.2,518.9,30,1.21,523,15114877
2684,108,15115140,947.6,L,899.5,520.3,24,1.09,543.3,15115163
2685,128,15115413,1031.7,L,962.2,537.5,20,1.44,549.6,15115432
2686,200,15115784,950.3,L,1037.8,535.2,31,1.78,539.3,15115814
2687,110,15116331,1008.6,L,947.2,547.6,18,1.29,563.2,15116348
2688,135,15116591,1098.5,L,1015.5,557.5,22,1.69,560.3,15116612
2689,214,15116995,977.2,L,1102.3,543.9,25,2.56,556.4,15117019
2690,195,15117255,880.6,L,997.1,553.8,25,2.37,561.8,15117279
2691,70,15118390,911.5,L,885.7,558.3,20,0.53,562.2,15118409
2692,253,15119416,1261.3,L,920.4,548,44,6.9,545.2,15119459
2693,242,15119663,1483.3,L,1249.2,548,40,4.66,555.6,15119702
2694,599,15119867,525.5,L,1482.6,558,67,18.99,484.5,15119933
2695,251,15120971,1230.3,L,507.7,493,84,14.48,495.3,15121054
2696,231,15122145,1089.1,L,1219.9,489.3,24,2.66,496,15122168
2697,39,15122547,1069.9,L,1072.6,504.2,7,0.25,516.1,15122553
2698,208,15122854,946.5,L,1068.9,520,24,2.49,526.4,15122877
2699,142,15124437,1000.4,L,926.6,506.3,20,1.52,516.6,15124456
2700,191,15125268,911.5,L,1011.4,509.5,25,2.08,530.8,15125292
2701,393,15126313,433.4,L,931.2,549.8,57,10,509.4,15126369
2702,177,15126647,472.9,L,428.2,537.6,28,2.57,419.1,15126674
2703,469,15126771,1330.7,L,486.6,425.3,67,16.94,512,15126837
2704,151,15127122,1417.2,L,1345,510.1,23,1.48,527.9,15127144
2705,298,15127256,1267.3,L,1409.8,523.4,34,2.89,499.5,15127289
2706,139,15127937,1338,L,1244.4,505,22,1.9,518.1,15127958
2707,94,15127987,1259.6,L,1365.3,523.3,60,2.25,560.5,15128046
2708,814,15128294,1122.4,L,1266.2,582.3,244,3.44,492.7,15128537
2709,260,15128888,1356.8,L,1139.4,468.8,41,4.91,577.7,15128928
2710,249,15129531,1618.8,L,1338.2,566.3,44,5.61,621.1,15129574
2711,287,15129861,1047.2,L,1611.7,617.7,67,11.33,526.8,15129927
2712,233,15130168,922.3,L,1066,531.8,24,2.93,541.4,15130191
2713,102,15130541,889.6,L,906.9,529.8,30,0.49,546.4,15130570
2714,96,15131199,942.8,L,889.7,534.5,18,1.08,532.7,15131216
2715,66,15131848,939.3,L,923.5,516.3,19,0.33,512.4,15131866
2716,148,15132081,904.4,L,935.6,507.4,32,1.04,547.1,15132112
2717,92,15132554,934.6,L,895.7,556.9,21,0.79,556.5,15132574
2718,113,15132743,907,L,933.9,551.7,28,0.55,551.4,15132770
2719,411,15133134,431.9,L,890,549.8,54,9.3,473.4,15133187
2720,539,15133444,1345,L,421.7,475.9,68,18.34,457.4,15133511
2721,152,15133765,1321.1,L,1375.3,466.1,27,1.09,467.7,15133791
2722,549,15134324,416.3,L,1296.6,485.3,58,17.52,483,15134381
2723,275,15135375,764.9,L,418.3,502.8,43,6.92,502.4,15135417
2724,329,15135687,1133.3,L,787.7,499.6,44,7.12,558.1,15135730
2725,273,15136680,909.3,L,1112.1,567.3,50,4.2,528.2,15136729
2726,52,15137938,898.1,L,885.4,551.6,6,0.28,557,15137943
2727,85,15137969,969.2,L,896.8,560.2,26,1.48,551.4,15137994
2728,222,15138203,NA,L,993.1,547.9,50,NA,NA,15138252
2729,333,15139966,445.6,L,902.3,560.7,57,9.13,563.6,15140022
2730,58,15140286,435.3,L,443.4,576,13,0.57,603,15140298
2731,525,15140445,1381.5,L,445.3,606.5,67,18.75,467.7,15140511
2732,208,15140755,1308.7,L,1409.7,477.8,24,2.07,455.9,15140778
2733,570,15141029,428.9,L,1313.7,459,64,17.72,571,15141092
2734,165,15141399,376.2,L,425.8,587.6,28,1.59,525.1,15141426
2735,320,15142451,876.4,L,395.8,514.8,56,10.27,699.9,15142506
2736,170,15143057,1108.2,L,878.5,685,45,4.91,606.8,15143101
2737,240,15143351,956.2,L,1104.4,600.2,25,3.02,586.4,15143375
2738,156,15143543,874.3,L,951.9,571.4,22,1.72,538.5,15143564
2739,140,15144244,953.6,L,869.4,514.2,23,1.75,532,15144266
2740,136,15144512,872.8,L,945,516.6,26,1.47,514.2,15144537
2741,141,15144848,976.4,L,887.1,507.6,22,1.83,518.9,15144869
2742,127,15145710,915.5,L,948.6,519,24,1.13,563.1,15145733
2743,69,15146181,899.1,L,917.3,575.5,19,0.43,564.6,15146199
2744,53,15146544,899.1,L,904.7,556.4,15,0.59,528.3,15146558
2745,415,15146858,480.5,L,908.7,520.8,51,8.61,497.2,15146908
2746,505,15147144,1256.9,L,466.8,494.6,54,15.8,527.6,15147197
2747,325,15147478,1505.8,L,1275.6,544.9,29,4.69,597.3,15147506
2748,263,15147882,1206.9,L,1498.1,605.2,44,5.91,547.9,15147925
2749,492,15148203,1030.6,L,1204.2,552.5,228,4.2,665.7,15148430
2750,526,15149008,1905.5,L,1040.9,645.1,62,18.67,1116.8,15149069
2751,518,15149408,847.4,L,1900.3,1122.3,79,23.28,499.6,15149486
2752,216,15150116,988.6,L,846.4,504.8,26,2.9,513,15150141
2753,277,15151080,866.2,L,993.4,509.3,35,2.59,503.1,15151114
2754,177,15151290,962.4,L,851.7,511.4,26,2.29,532,15151315
2755,62,15151784,955.6,L,940.4,513.5,16,0.7,544,15151799
2756,138,15152547,896.3,L,950.7,521.7,24,1.14,535.6,15152570
2757,77,15152796,899.4,L,865.5,570.9,14,0.69,573.6,15152809
2758,1470,15153065,818.2,L,926.5,580,146,2.2,585,15153210
2759,191,15153382,929.6,L,826.1,545,25,2.11,552,15153406
2760,96,15153931,923.7,L,938.9,558.5,27,0.33,552.6,15153957
2761,434,15154467,487.2,L,926,556.8,54,8.8,551.8,15154520
2762,70,15154742,458.4,L,469.8,564,21,1.1,511.1,15154762
2763,114,15155006,506.4,L,460.4,514.9,21,0.94,503.2,15155026
2764,502,15155233,1344.7,L,501.2,498.2,55,16.83,520.6,15155287
2765,259,15155974,1113,L,1345.5,533,33,4.72,562,15156006
2766,336,15156239,631.6,L,1092.8,574.9,57,9.64,704.7,15156295
2767,277,15156662,1026.1,L,649.5,689.1,46,7.63,739.1,15156707
2768,203,15157164,1258.2,L,1037.3,722.9,43,5.3,581.1,15157206
2769,241,15157412,1045.5,L,1260.7,570.8,50,4.46,523.8,15157461
2770,54,15158109,999.4,L,1026.9,550.1,13,0.59,541.7,15158121
2771,188,15158925,1055.7,L,936.9,513.2,26,2.43,524.4,15158950
2772,288,15160146,859.4,L,1045.5,493.6,29,3.84,524,15160174
2773,308,15161319,514.4,L,869.9,534.8,50,7.17,507.8,15161368
2774,453,15161753,1278.2,L,518,530.9,56,15.24,478,15161808
2775,562,15162444,461.4,L,1295.7,474.1,72,16.67,528.3,15162515
2776,189,15162746,628.2,L,471.3,537,33,3.13,526.5,15162778
2777,345,15173274,852.2,L,644.5,457.5,27,4.33,507.8,15173300
2778,260,15174671,1326.9,L,891.5,538.5,50,8.8,533,15174720
2779,192,15174855,1447.9,L,1326.1,527.8,24,2.43,520.9,15174878
2780,147,15175025,1532.4,L,1454.2,520.2,23,1.61,496.5,15175047
2781,57,15175251,1549.4,L,1527.1,502.4,8,0.44,502.1,15175258
2782,602,15175351,506.6,L,1549.9,498.8,63,20.56,488.1,15175413
2783,91,15175665,484.4,L,522.9,502.1,20,0.78,508.5,15175684
2784,322,15176467,1178.8,L,468.8,503.6,83,14.3,588.4,15176549
2785,882,15176713,1204.7,L,1202.2,589.2,204,1.73,504.6,15176916
2786,356,15177109,971.6,L,1214.4,501.9,30,4.94,522.8,15177138
2787,402,15177937,956.6,L,959.7,559.5,157,0.14,565.7,15178093
2788,180,15178942,878.3,L,938.1,522.7,30,1.23,515.4,15178971
2789,133,15179243,906.2,L,865.3,513.2,29,0.84,519,15179271
2790,118,15179605,904.1,L,914.7,511.5,30,0.23,515.1,15179634
2791,90,15180187,905.2,L,910.2,514.6,28,0.11,516.4,15180214
2792,377,15181658,456.9,L,910.3,545,55,9.2,478.4,15181712
2793,473,15181972,1349.1,L,454.9,492.4,60,17.78,514.3,15182031
2794,216,15182262,1489.8,L,1344.9,516.5,25,2.88,520.2,15182286
2795,301,15182505,1317.4,L,1495,524.9,26,3.59,492.2,15182530
2796,579,15182980,388.3,L,1295.5,496.7,69,18.03,462.9,15183048
2797,1146,15183295,866.5,L,386.8,497.3,217,9.57,496.2,15183511
2798,221,15183776,1007.4,L,882.8,478.7,28,3.1,565.3,15183803
2799,1225,15183904,1054.1,L,1031.6,558.1,208,0.53,545.3,15184111
2800,167,15184142,1217.4,L,1075.7,546.1,28,2.88,561.1,15184169
2801,46,15184355,1227.8,L,1226.5,563.9,334,0.09,568.3,15184688
2802,895,15184841,849.6,L,977,569.2,243,2.67,537.4,15185083
2803,230,15185470,985.9,L,870.9,530.4,34,2.37,546.5,15185503
2804,82,15185872,1013,L,989.5,554,18,0.68,577.7,15185889
2805,118,15186417,956.4,L,982.8,568.2,28,0.7,546.1,15186444
2806,71,15186927,921.7,L,932.4,543.6,21,0.24,548.4,15186947
2807,74,15187267,912.6,L,926.6,547.7,20,0.38,560.1,15187286
2808,54,15187581,917.2,L,914.9,565.1,17,0.12,559.5,15187597
2809,82,15187846,926.7,L,925.5,557,25,0.14,550.5,15187870
2810,285,15188443,508.2,L,904.8,551,45,8.03,502.1,15188487
2811,169,15188677,458.7,L,524.4,506,30,1.47,472.3,15188706
2812,506,15188853,1373.7,L,456.9,483.5,67,18.21,463.2,15188919
2813,267,15189391,570,L,1377.3,478.4,380,16.59,681.5,15189770
2814,1155,15189952,626.5,L,604,660,910,1.37,724.4,15190861
2815,110,15191129,973.8,L,936.9,646.2,29,2.09,551,15191157
2816,172,15191746,933.2,L,989.2,572.7,32,1.69,512.2,15191777
2817,161,15192058,964.3,L,912.7,522,32,1.09,508.8,15192089
2818,169,15192315,904.6,L,971.9,520.9,30,1.37,519.8,15192344
2819,73,15193281,886.1,L,883.3,534.1,26,0.1,537.9,15193306
2820,91,15194190,899.8,L,866.4,516.3,22,0.78,534.7,15194211
2821,112,15194527,911.5,L,915,543,30,0.23,532.2,15194556
2822,366,15195254,484.4,L,914.7,543.3,46,8.73,485.5,15195299
2823,530,15195502,1373.2,L,490.8,492.8,67,17.56,487,15195568
2824,112,15195900,1467,L,1417,501.5,20,1.05,518.5,15195919
2825,558,15196046,481.9,L,1471.4,520.8,62,19.56,524.8,15196107
2826,284,15196614,892.9,L,473.2,538.6,45,8.44,573.6,15196658
2827,469,15196706,3270,L,912.8,572,141,35.09,1097.8,15196846
2828,98,15196876,3270,L,3270,1105.6,16,0.01,1106.5,15196891
2829,90,15196989,3270,L,3270,1116.2,39,0.04,1119,15197027
2830,742,15197223,1118,L,3270,1135.3,120,31.81,571.1,15197342
2831,343,15197938,690.6,L,1123.7,567.7,55,8.92,487.9,15197992
2832,1288,15198164,619.1,L,699.9,481.8,225,2.1,417.8,15198388
2833,273,15198560,869.3,L,679.3,423.3,29,3.92,454.6,15198588
2834,81,15198902,933.7,L,897.5,454,16,0.98,484.8,15198917
2835,92,15199399,925.6,L,932.1,484.6,27,0.17,489.8,15199425
2836,110,15199735,896.1,L,918.5,493.2,29,0.47,488.2,15199763
2837,125,15200091,871.2,L,883.7,495.5,32,0.27,499.3,15200122
2838,80,15200900,906.6,L,885.7,509.5,16,0.91,548.3,15200915
2839,88,15201662,916.9,L,932.5,543.2,26,0.32,540.3,15201687
2840,398,15202115,450.1,L,903.9,546.7,45,9.09,548,15202159
2841,504,15202437,1348.3,L,454.7,561.8,59,17.77,521.5,15202495
2842,237,15203196,1137.6,L,1364.7,517.2,36,4.62,549.3,15203231
2843,207,15203425,1016.2,L,1131.4,550.1,23,2.35,542.9,15203447
2844,157,15203641,872.2,L,1023.6,534.5,39,3.19,575.5,15203679
2845,250,15203944,675.8,L,880.8,569.3,39,4.15,569.5,15203982
2846,210,15204873,835,L,694.2,587.1,26,2.85,578.2,15204898
2847,169,15205198,955.5,L,853.1,579.6,23,2.09,570,15205220
2848,182,15205483,891.8,L,965.2,553,31,1.51,543,15205513
2849,42,15205928,899.8,L,883.7,539.7,9,0.34,543.6,15205936
2850,193,15206919,807.6,L,920.1,538.2,23,2.29,532.7,15206941
2851,141,15207703,893.9,L,830.5,517.7,22,1.63,565.9,15207724
2852,341,15208855,502.5,L,889.5,568.3,43,7.88,505.6,15208897
2853,122,15209220,469.9,L,509.1,521.1,26,0.95,494.4,15209245
2854,457,15209336,1287.2,L,466.6,504.9,56,16.38,472.1,15209391
2855,570,15209719,488.6,L,1292.4,469.1,52,16.06,487.7,15209770
2856,99,15210108,462.5,L,498.4,501.6,22,0.83,480.7,15210129
2857,477,15210485,1414.2,L,474.2,476.2,64,18.65,476,15210548
2858,336,15211152,1007.2,L,1398.4,481.9,48,7.97,539,15211199
2859,259,15211987,742.8,L,995,538.8,42,5.2,495.7,15212028
2860,67,15213500,765.1,L,763.3,495.3,22,0.15,488.2,15213521
2861,108,15214591,898.6,L,905.4,480.2,20,1.3,543,15214610
2862,93,15215428,893.5,L,917.1,550.3,22,0.51,541.8,15215449
2863,340,15215698,541.7,L,890.5,535.4,49,7.09,489.7,15215746
2864,490,15216000,1373.8,L,530.3,502.8,57,16.81,524.8,15216056
2865,567,15216333,488.1,L,1376.5,532.9,63,17.7,478.3,15216395
2866,236,15216751,744.8,L,488.7,489.4,48,5.15,475.2,15216798
2867,91,15217121,727.3,L,768.7,479.8,21,1.31,528.4,15217141
2868,152,15217291,612.7,L,721.2,528.5,52,2.63,600.1,15217342
2869,91,15217389,739.1,L,668.5,576.8,22,1.46,559.9,15217410
2870,76,15217432,814.8,L,763,544.5,17,1.09,530.8,15217448
2871,106,15217528,884,L,819.7,511.8,17,1.32,521.3,15217544
